p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.34966269083564e-20,2.98841302436613,0.333,0.032,6.80499928719327e-17,23,Gm44987
1.46248138468714e-20,4.1519545204095,0.167,0.008,7.37383114159257e-17,23,4931415C17Rik
5.05347742925563e-20,3.96043178227321,0.133,0.006,2.54796331983069e-16,23,Gm38039
5.21133422277401e-20,2.33097947249028,0.467,0.059,2.62755471512266e-16,23,2310015A10Rik
5.24875705665309e-20,5.09150654114932,0.067,0.001,2.64642330796449e-16,23,1700003D09Rik
5.24875705665309e-20,5.23698216310826,0.067,0.001,2.64642330796449e-16,23,Gm50484
5.51854033710872e-20,4.9457509782292,0.067,0.001,2.78244803797022e-16,23,Gm13596
5.56904392134692e-20,4.66240375171889,0.067,0.001,2.80791194514312e-16,23,Gm3587
5.94374962482521e-20,3.83998985858775,0.167,0.009,2.99683856083687e-16,23,Gm44109
8.70518629622277e-20,3.24834608990351,0.267,0.022,4.38915493055552e-16,23,Gm41669
8.85783512769471e-20,4.5631182357209,0.133,0.006,4.46612047138367e-16,23,Gm50323
1.15493339534153e-19,1.63333359345119,0.667,0.118,5.82317417931202e-16,23,Meg3
2.08047914780162e-19,6.3029845663848,0.067,0.001,1.04897758632158e-15,23,Gm9899
2.43164736185004e-19,4.03369201791156,0.1,0.003,1.22603659984479e-15,23,Gm41793
2.44880456098761e-19,4.43330397557515,0.067,0.001,1.23468725964996e-15,23,Gm31683
2.83777222512492e-19,3.92550710191753,0.167,0.009,1.43080475590799e-15,23,Gm49492
4.28202189666962e-19,2.74883519031311,0.333,0.034,2.15899544030082e-15,23,4930432B10Rik
4.68428656772652e-19,3.36073336895684,0.3,0.028,2.36181728744771e-15,23,Gm29724
4.95040319415589e-19,2.85331268047758,0.333,0.035,2.4959932904934e-15,23,4930544I03Rik
6.2687046937023e-19,3.28803277463256,0.2,0.013,3.1606809065647e-15,23,Gm15751
6.61091611591019e-19,5.39453919112233,0.1,0.003,3.33322390564192e-15,23,AU023762
6.87588206183967e-19,2.35126972630985,0.567,0.094,3.46681973557956e-15,23,Sorbs2os
1.21136827111957e-18,3.51951481519409,0.133,0.006,6.10771882298485e-15,23,1700095J03Rik
1.32350851102461e-18,5.62276606933612,0.033,0,6.6731299125861e-15,23,Gm15348
2.12238058149639e-18,2.74522078091988,0.233,0.018,1.07010428919048e-14,23,Gm11696
2.2206437730595e-18,3.60721632853271,0.167,0.009,1.1196485903766e-14,23,2310081O03Rik
2.56402984070578e-18,2.92928086511952,0.467,0.069,1.29278384568385e-14,23,BC006965
2.956713151496e-18,2.40194005748318,0.6,0.106,1.49077477098428e-14,23,A430073D23Rik
3.26696385370845e-18,2.4354460866056,0.567,0.093,1.6472031750398e-14,23,Gm44899
4.71730492104858e-18,3.59376619199923,0.133,0.006,2.37846514119269e-14,23,Gm1647
5.62713526864962e-18,3.46831790704624,0.1,0.004,2.83720160245314e-14,23,Gm2762
5.67320547243839e-18,3.19900203073611,0.2,0.014,2.86043019920343e-14,23,Gm31356
6.69238590696626e-18,2.99235548699195,0.3,0.029,3.37430097429239e-14,23,Gm17021
7.60129387602977e-18,4.35828579398074,0.167,0.01,3.83257237229421e-14,23,Gm47578
8.32238592441372e-18,4.53200624754847,0.1,0.004,4.1961469830894e-14,23,Platr8
1.24308608090075e-17,4.23193466391893,0.067,0.002,6.26764001990159e-14,23,Gm36550
1.5586980028278e-17,4.11508245673667,0.1,0.004,7.85895533025775e-14,23,Gm28694
2.64458001823899e-17,2.68708394816427,0.367,0.044,1.3333972451961e-13,23,Gm46515
3.54732388437117e-17,4.97932782344095,0.067,0.002,1.78856070249994e-13,23,Gm40650
6.29406356041905e-17,4.14822148203555,0.133,0.007,3.17346684716328e-13,23,Gm53065
7.13404276174456e-17,4.19653852535028,0.367,0.047,3.59698436047161e-13,23,4930511M06Rik
9.38007668332373e-17,3.21690690628975,0.167,0.01,4.72943466373182e-13,23,E130111B04Rik
1.08828695699178e-16,4.73837537819134,0.067,0.002,5.48714283715254e-13,23,Gm35618
1.09188387345323e-16,3.72650825422049,0.167,0.01,5.50527848995116e-13,23,9530036O11Rik
1.15942743555099e-16,3.25813246392311,0.267,0.025,5.84583313004807e-13,23,Gm14091
1.16899830623133e-16,3.93622115718966,0.067,0.002,5.89408946001838e-13,23,4930455M05Rik
2.24700672691771e-16,3.42756140883299,0.1,0.004,1.13294079171191e-12,23,4930509E16Rik
2.4398751946403e-16,2.76880356637058,0.367,0.047,1.23018507313764e-12,23,C230013L11Rik
3.27906327331802e-16,3.40054784002068,0.067,0.002,1.65330370240695e-12,23,Pla2g10os
3.42709080911132e-16,2.13693479407416,0.3,0.032,1.72793918595393e-12,23,Gm38304
3.58737910703821e-16,3.44821846214635,0.4,0.057,1.80875654576867e-12,23,Gm10138
5.20010583811993e-16,2.64547875836847,0.3,0.033,2.62189336358007e-12,23,Gm43809
7.904821535121e-16,4.99238534270867,0.067,0.002,3.98561101800801e-12,23,Gm38407
1.47695966283755e-15,2.55644933740144,0.233,0.021,7.44683062002693e-12,23,Rapgef4os1
1.77837529865872e-15,4.4192465732789,0.1,0.004,8.96656825583728e-12,23,B530045E10Rik
1.98607339593846e-15,3.60467478154654,0.1,0.004,1.00137820623217e-11,23,1810021B22Rik
2.1470434340591e-15,5.02778564640137,0.133,0.007,1.0825392994526e-11,23,Gm30025
4.03713600820018e-15,6.83343765030004,0.033,0,2.03552397533453e-11,23,Gm43568
4.20216039813818e-15,4.48374654858142,0.033,0,2.11872927274127e-11,23,Crxos
4.38479593525705e-15,6.01276871456562,0.067,0.002,2.2108141105566e-11,23,Gm42723
4.48494449367021e-15,3.45396195785652,0.1,0.004,2.26130901370852e-11,23,Gm35853
7.8035757795225e-15,4.04965647796226,0.133,0.008,3.93456290803525e-11,23,1700016P03Rik
8.66185837210709e-15,3.98434494575632,0.167,0.012,4.3673089912164e-11,23,2700069I18Rik
1.0080372908276e-14,3.76285686663049,0.133,0.008,5.08252402035274e-11,23,Zbtb11os1
1.19031388982212e-14,3.2646191267441,0.167,0.012,6.00156263248311e-11,23,Gm12709
2.11389519170782e-14,3.54924850904749,0.133,0.008,1.06582595565908e-10,23,Gm16126
2.43495880497488e-14,4.22126633184163,0.067,0.002,1.22770622946833e-10,23,Gm34093
2.45129918239165e-14,3.06664399158711,0.2,0.017,1.23594504776187e-10,23,1700060O08Rik
3.14274215609333e-14,3.46615728790858,0.133,0.008,1.58457059510226e-10,23,B930025P03Rik
3.85087591488394e-14,2.23638349676684,0.733,0.193,1.94161163628448e-10,23,Neat1
4.48772329949545e-14,5.64520065410577,0.067,0.002,2.2627100876056e-10,23,Gm19519
4.60920372964052e-14,3.14616524687454,0.267,0.03,2.32396052048475e-10,23,A330040F15Rik
5.23276813636125e-14,2.09522129044498,0.467,0.081,2.63836169435334e-10,23,5430402O13Rik
5.81041436504639e-14,3.73930969659411,0.133,0.008,2.92961092285639e-10,23,Gm33699
7.60982418762789e-14,6.00422722263836,0.033,0.001,3.83687335540198e-10,23,Gm36120
7.84435544126643e-14,3.62335823217666,0.033,0.001,3.95512401348653e-10,23,Gm5627
7.89210719252618e-14,4.50255190941804,0.033,0.001,3.9792004464717e-10,23,1700003I16Rik
9.86997118640648e-14,2.39302448247728,0.5,0.095,4.97643947218615e-10,23,Mir670hg
1.00453033227849e-13,4.23320756642102,0.1,0.005,5.06484193534812e-10,23,Gm31152
1.01172571161787e-13,4.89700594516435,0.067,0.002,5.10112103797728e-10,23,Gm21917
1.60243125593864e-13,3.67718589837742,0.1,0.005,8.0794583924426e-10,23,Gm31243
2.36965632131175e-13,3.79651590956236,0.267,0.032,1.19478071720538e-09,23,Gm32926
3.1412145772035e-13,2.98812499678343,0.2,0.018,1.583800389826e-09,23,Trp53cor1
3.95364709780719e-13,4.54995558515342,0.067,0.002,1.99342886671439e-09,23,9330121J05Rik
7.19554523842477e-13,4.61861542844488,0.067,0.002,3.62799390921377e-09,23,Gm16267
7.62417564973844e-13,1.81842430326404,0.333,0.047,3.84410936259812e-09,23,Has2os
8.04258142657684e-13,3.09748510668013,0.067,0.002,4.05506955528004e-09,23,Gm17634
8.87443026721314e-13,5.87863621040911,0.033,0.001,4.47448774072886e-09,23,Snhg7os
9.17571395178322e-13,4.50664293269732,0.033,0.001,4.6263949744891e-09,23,Il1bos
9.22689456279107e-13,4.58745813475305,0.033,0.001,4.65220023855926e-09,23,2810433D01Rik
1.0715100419722e-12,2.75209274971255,0.167,0.014,5.40255363162381e-09,23,Gm34552
1.30214281181767e-12,4.52245104180827,0.067,0.002,6.56540405718471e-09,23,Gm42951
1.30578730342792e-12,4.59841864210452,0.067,0.002,6.58377958388357e-09,23,Gm32151
1.70549168448585e-12,2.52180810105602,0.133,0.009,8.59908907317766e-09,23,Gm26670
2.35670057083666e-12,4.32590694594405,0.067,0.002,1.18824842781585e-08,23,Gm536
2.43993768779146e-12,2.73661774375263,0.1,0.005,1.23021658218445e-08,23,Gm5535
2.86506388630422e-12,3.11344868264525,0.2,0.02,1.44456521147459e-08,23,Gm12703
2.87093264361977e-12,2.88361472742182,0.133,0.009,1.44752423891309e-08,23,Gm48321
3.78012390068533e-12,3.34782663754422,0.1,0.005,1.90593847072554e-08,23,Gm13031
3.80089084278693e-12,3.68205268443548,0.1,0.005,1.91640916293317e-08,23,Gm49156
4.08669480442472e-12,4.45929601945111,0.067,0.002,2.06051152039094e-08,23,Gm49518
5.06063165133956e-12,3.86540573066294,0.133,0.01,2.55157047860541e-08,23,Gm49761
6.10876235224161e-12,3.71995918002719,0.1,0.006,3.08003797800022e-08,23,Gm31432
7.18783939525804e-12,5.39239496870365,0.033,0.001,3.6241086230891e-08,23,Gm29054
7.26205375901392e-12,5.24667642460985,0.033,0.001,3.66152750529482e-08,23,Gm28863
7.33701885651695e-12,4.3108672512433,0.033,0.001,3.69932490745585e-08,23,Gm33100
8.64002885201891e-12,2.72447193982194,0.2,0.02,4.35630254718793e-08,23,Gm30085
1.13230666515858e-11,1.85667820882489,0.267,0.035,5.70909020572955e-08,23,B830012L14Rik
1.1946837360768e-11,4.16986853661418,0.067,0.003,6.02359539729923e-08,23,1700125H03Rik
1.24479847324483e-11,3.33977269505128,0.067,0.003,6.27627390210042e-08,23,Gm15635
1.59040608676475e-11,2.84952327889585,0.3,0.044,8.01882748946786e-08,23,C030037D09Rik
1.839754618604e-11,3.48347089071976,0.2,0.022,9.27604278700138e-08,23,9330111N05Rik
1.95117120578121e-11,4.01219752146783,0.067,0.003,9.83780521954884e-08,23,Hotairm1
2.01609907095075e-11,3.58732816421976,0.067,0.003,1.01651715157337e-07,23,Gm3896
2.32183104761884e-11,2.85959641897447,0.133,0.01,1.17066721420942e-07,23,Gm43646
3.03325785324447e-11,2.88731926074944,0.133,0.01,1.52936860960586e-07,23,4933426B08Rik
3.28289237035266e-11,2.73948898699032,0.233,0.029,1.65523433313181e-07,23,Gm12108
3.67609277200255e-11,2.45015676425306,0.2,0.021,1.85348597564369e-07,23,A430018G15Rik
3.86035536832573e-11,1.73763320524356,0.8,0.283,1.94639117670983e-07,23,2810403D21Rik
4.04014165108802e-11,4.23234146252965,0.1,0.006,2.03703942047858e-07,23,Gm6999
4.24758507402438e-11,5.82023420916529,0.033,0.001,2.14163239432309e-07,23,Gm48371
4.49694800248511e-11,4.26481047112646,0.133,0.01,2.26736118285299e-07,23,Gm26777
4.9185681899886e-11,2.85466515532648,0.167,0.016,2.47994208139225e-07,23,2700046G09Rik
5.03051648930402e-11,1.96824267101653,0.667,0.192,2.53638641390709e-07,23,Zmiz1os1
6.67775244304277e-11,2.06762960516974,0.3,0.045,3.36692278178217e-07,23,Gm15886
6.71238757524686e-11,2.98105508648139,0.1,0.006,3.38438581543946e-07,23,Gm12059
8.34506732922509e-11,3.19091310458642,0.133,0.011,4.20758294739529e-07,23,Gm39213
1.04492323205544e-10,2.74274164436377,0.1,0.006,5.26850293602354e-07,23,Hk1os
1.13735393433671e-10,3.97694445593062,0.067,0.003,5.73453853692571e-07,23,4930417H01Rik
1.19731214019426e-10,3.41138170637444,0.067,0.003,6.03684781085945e-07,23,Gm29863
1.57905376735737e-10,2.59638920667824,0.233,0.031,7.96158909501587e-07,23,Gm33680
2.03895966043598e-10,4.8641964140159,0.033,0.001,1.02804346079182e-06,23,4930519L02Rik
2.04805320466912e-10,4.58179359972019,0.033,0.001,1.03262842579417e-06,23,D930032P07Rik
2.05718636427512e-10,4.29564816023002,0.033,0.001,1.03723336486752e-06,23,Gm37754
2.05718636427512e-10,3.69903183287419,0.033,0.001,1.03723336486752e-06,23,Gm47731
2.06635930754724e-10,3.58291977204973,0.033,0.001,1.04185836286532e-06,23,Gm16188
2.06635930754724e-10,4.09183069633384,0.033,0.001,1.04185836286532e-06,23,Gm48433
2.58402959415978e-10,2.23118546165693,0.167,0.017,1.30286772137536e-06,23,Gm14372
3.26586555501436e-10,2.33311676737988,0.167,0.017,1.64664941283824e-06,23,Gm17114
3.67107590240944e-10,4.08260298656908,0.067,0.003,1.85095646999484e-06,23,4921507G05Rik
3.94058676228279e-10,3.10981905394941,0.067,0.003,1.98684384554298e-06,23,Gm30411
5.10612647934588e-10,4.42859698972339,0.067,0.003,2.57450897088619e-06,23,Gm13062
5.68098353231386e-10,3.3773782428003,0.067,0.003,2.86435189699265e-06,23,Gm17746
6.24416364361956e-10,2.9644792072217,0.167,0.017,3.14830730911298e-06,23,Gm47096
7.24333984244627e-10,3.4754989321243,0.2,0.024,3.65209194856141e-06,23,Gm26660
7.36925323671806e-10,1.90514036685933,0.267,0.04,3.71557748195324e-06,23,A230072E10Rik
7.82113624234685e-10,3.80523876072874,0.067,0.003,3.94341689339128e-06,23,Gm11532
7.83788944757973e-10,3.5752487173317,0.067,0.003,3.9518638594697e-06,23,C130083M11Rik
7.87150090685793e-10,3.42540447929044,0.067,0.003,3.96881075723777e-06,23,Gm3625
7.99391531041046e-10,3.9955869251148,0.033,0.001,4.03053209950896e-06,23,A930016O22Rik
8.02732527485835e-10,3.68908971450207,0.033,0.001,4.04737740358358e-06,23,Myadml2os
1.0286939655951e-09,2.15844439735655,0.233,0.032,5.18667497453049e-06,23,4931403E22Rik
1.54023074703399e-09,3.77293324607691,0.067,0.003,7.76584342654537e-06,23,Gm13703
2.1083290439156e-09,3.75288480615805,0.067,0.003,1.06301950394225e-05,23,Gm42868
2.44366167944755e-09,2.37489395646155,0.167,0.018,1.23209421877745e-05,23,Gm13269
2.56040877268465e-09,5.21777137719855,0.033,0.001,1.2909581031876e-05,23,Gm49008
2.58060524674447e-09,4.91857293309961,0.033,0.001,1.30114116540856e-05,23,4930588G17Rik
2.58060524674447e-09,5.06748449566603,0.033,0.001,1.30114116540856e-05,23,Gm41639
2.61119117275722e-09,5.22130098685497,0.033,0.001,1.31656258930419e-05,23,Gm45463
2.61119117275722e-09,4.68461019775397,0.033,0.001,1.31656258930419e-05,23,Gm48202
2.61647266705627e-09,1.34195904927717,0.4,0.085,1.31922551872977e-05,23,4930578G10Rik
2.62146470259383e-09,4.77051124334181,0.033,0.001,1.32174250304781e-05,23,2810430I11Rik
2.62146471806027e-09,4.73118548495039,0.033,0.001,1.32174251084599e-05,23,D830013O20Rik
2.62146471806027e-09,4.47019741590814,0.033,0.001,1.32174251084599e-05,23,Gm48970
2.6525221079878e-09,3.82653608403998,0.033,0.001,1.33740164684745e-05,23,Pip5k1bos
2.6525221079878e-09,4.30721927973406,0.033,0.001,1.33740164684745e-05,23,5430402P08Rik
3.09872482097887e-09,1.90821559555022,0.167,0.018,1.56237705473755e-05,23,Gm14636
3.1698693237619e-09,2.85014002082282,0.133,0.012,1.59824811304075e-05,23,Gm55759
3.55345906717942e-09,1.44095080451255,0.267,0.042,1.79165406167186e-05,23,Gm32618
3.56608633069581e-09,5.18128099203621,0.067,0.003,1.79802072793683e-05,23,Gm29865
4.36241258242812e-09,1.31431109120026,0.433,0.095,2.19952842406026e-05,23,Gm20300
4.60441751128227e-09,2.82880979235483,0.167,0.019,2.32154730918852e-05,23,Gm47557
5.1100438943192e-09,1.62038770642064,1,0.869,2.57648413151574e-05,23,Mir6236
5.24617085340969e-09,3.51918403395896,0.067,0.003,2.64511934428917e-05,23,Spag17os
5.47530225473553e-09,3.02214903684451,0.067,0.003,2.76064739683765e-05,23,Gm33318
6.93443753301024e-09,3.33506264660434,0.1,0.008,3.49634340414376e-05,23,Gm45495
7.25242242718265e-09,3.19867941311982,0.067,0.003,3.65667138778549e-05,23,Gm10941
7.48987152109187e-09,4.90394448524152,0.033,0.001,3.77639322093452e-05,23,Gm7932
7.57106826924974e-09,1.93202046839686,0.2,0.027,3.81733262135572e-05,23,Grip1os3
7.60182654257469e-09,4.63249709463519,0.033,0.001,3.83284094276616e-05,23,4930556G22Rik
7.63006861181225e-09,4.58089240029864,0.033,0.001,3.84708059407574e-05,23,Gm5893
7.63006861181225e-09,4.43335422503907,0.033,0.001,3.84708059407574e-05,23,1700061E17Rik
7.65841265730194e-09,4.41749543381598,0.033,0.001,3.86137166181164e-05,23,Gm13874
7.65841265730194e-09,4.03799407089193,0.033,0.001,3.86137166181164e-05,23,6430584L05Rik
7.71540822776761e-09,3.71653255955228,0.033,0.001,3.89010882844043e-05,23,Gm45081
7.74406047122136e-09,3.48593125780442,0.033,0.001,3.90455528958981e-05,23,Mir1946b
8.16200505301379e-09,4.50908232423801,0.067,0.004,4.11528294772955e-05,23,1700024I08Rik
9.0050704985092e-09,3.88988369282364,0.067,0.004,4.54035654534834e-05,23,Gm20508
9.12483416483983e-09,3.71208667229699,0.067,0.004,4.60074138591224e-05,23,Gm48094
9.53481213078846e-09,2.04723657952226,0.167,0.019,4.80745227634354e-05,23,Gm16178
9.6157102147085e-09,3.0482275607966,0.1,0.008,4.84824109025602e-05,23,Gm48749
1.01654665935147e-08,1.99481643939265,0.233,0.035,5.12542825645012e-05,23,Gm28154
1.08148592691038e-08,1.77059708512229,0.167,0.019,5.45285204348211e-05,23,Mirg
1.09964513455854e-08,2.51538233421116,0.233,0.036,5.54441076844418e-05,23,Gm29642
1.11777943802594e-08,2.88831615067915,0.1,0.008,5.63584392652681e-05,23,Gm12996
1.6378533798461e-08,2.77156982926964,0.067,0.004,8.25805674118402e-05,23,Gm13629
1.79988142519378e-08,1.26020060158358,0.333,0.065,9.07500214582705e-05,23,Gm17690
1.92232772327187e-08,3.38119623548472,0.1,0.008,9.69237638073677e-05,23,Gm42620
1.92628109913852e-08,2.23159993360929,0.467,0.13,9.71230930185643e-05,23,Gm26542
1.94590536817829e-08,4.92152906032262,0.033,0.001,9.81125486635492e-05,23,2210414B05Rik
1.98039613631966e-08,4.71622029676924,0.033,0.001,9.98515731932373e-05,23,4930478K11Rik
1.98736516523814e-08,4.41763226295455,0.033,0.001,0.000100202951631307,23,Gm33981
2.00137472480027e-08,4.22565520482634,0.033,0.001,0.00010090931362443,23,Gm48902
2.01548014619811e-08,3.64624034805525,0.033,0.001,0.000101620508971309,23,Gm16630
2.01548014619811e-08,3.97616726856594,0.033,0.001,0.000101620508971309,23,Gm49083
2.10435702525808e-08,3.2034780037914,0.067,0.004,0.000106101681213512,23,Fhitos
2.41125540903184e-08,1.99116692679107,0.233,0.037,0.000121575497723385,23,Gm14963
2.54075259790391e-08,2.49366381731868,0.133,0.014,0.000128104745986315,23,Gm49172
3.44157761496794e-08,2.56545387754515,0.133,0.014,0.000173524343346684,23,Gm14023
3.91357008426716e-08,4.180541182401,0.067,0.004,0.00019732220364875,23,Gm10634
4.47962631513197e-08,7.07478777465812,0.033,0.001,0.000225862758808954,23,Gm45885
4.58561520739679e-08,5.24864294564956,0.033,0.001,0.000231206718756946,23,Gm49906
4.61634166464565e-08,5.11207359249096,0.033,0.001,0.000232755946731433,23,Gm16127
4.69403348285321e-08,4.70002831223028,0.033,0.001,0.000236673168205459,23,Gm45620
4.70972315604917e-08,4.58869330248068,0.033,0.001,0.000237464241527999,23,Gm45163
4.70972323594454e-08,4.45720182789918,0.033,0.001,0.000237464245556324,23,0610006L08Rik
4.70972323594454e-08,3.65013177850296,0.033,0.001,0.000237464245556324,23,AI197445
4.74125539809629e-08,3.33943793334799,0.033,0.001,0.000239054097172015,23,4930448E22Rik
4.74125539809629e-08,3.65539262571622,0.033,0.001,0.000239054097172015,23,Gm32389
4.77299216494096e-08,3.73343939620311,0.033,0.001,0.000240654264956323,23,A930038B10Rik
5.7275793742991e-08,2.31953046886881,0.133,0.014,0.000288784552052161,23,2010308F09Rik
5.97291363047021e-08,2.85549431984965,0.133,0.014,0.000301154305248308,23,Gm34590
6.71477962492554e-08,2.56412890627698,0.2,0.03,0.000338559188688746,23,Gm27253
7.56833740383308e-08,3.42468725784841,0.133,0.015,0.000381595571901264,23,Gm20083
7.94791841703266e-08,3.53365694036999,0.067,0.004,0.000400734046586787,23,Gm15704
8.09477271387392e-08,3.22807552021673,0.067,0.004,0.000408138440233523,23,Snhg18
8.31202234831273e-08,1.29410644660266,0.4,0.094,0.000419092166801928,23,Gm26621
8.36928062842907e-08,1.62090560767762,0.133,0.014,0.000421979129285394,23,B230206L02Rik
8.48979651055009e-08,2.61287283554137,0.1,0.009,0.000428055540061936,23,4833438C02Rik
9.01978609786476e-08,1.32786630711323,0.4,0.095,0.000454777615054341,23,Gm10516
9.81296472291901e-08,6.11448407373352,0.033,0.001,0.000494769681329576,23,Gm40646
1.0065901430226e-07,5.05124414285511,0.033,0.001,0.000507522750111995,23,Gm34106
1.00979587933633e-07,4.74910829021571,0.033,0.001,0.000509139082361379,23,4930568G15Rik
1.02271792928502e-07,4.58612519527258,0.033,0.001,0.000515654379945505,23,Gm47141
1.02271792928502e-07,4.62305974215809,0.033,0.001,0.000515654379945505,23,Gm4129
1.02597336547083e-07,3.36889859090274,0.033,0.001,0.000517295770870393,23,Gm45866
1.03251435399733e-07,4.01982171138441,0.033,0.001,0.000520593737285455,23,BC050972
1.03579996602475e-07,4.0713885787689,0.033,0.001,0.000522250342869676,23,4930547E08Rik
1.03909569649476e-07,3.95096802942474,0.033,0.001,0.000523912050172657,23,Gm17163
1.0424015754641e-07,3.39201718090071,0.033,0.001,0.000525578874348999,23,Gm20659
1.05448370707618e-07,3.89212827147613,0.567,0.203,0.000531670685107811,23,Otx2os1
1.07379936483952e-07,2.41807622747942,0.067,0.004,0.000541409639752084,23,4930547E14Rik
1.33270178840035e-07,2.11514412441972,0.1,0.009,0.000671948241711454,23,Gm16897
1.38672533495119e-07,3.3214159689912,0.133,0.015,0.000699186913882391,23,Dbpht2
1.73173865396652e-07,2.43151590854686,0.233,0.042,0.000873142629329917,23,Gm11190
1.8189188893885e-07,3.34086073473589,0.067,0.004,0.000917098904029682,23,4732419C18Rik
1.92230234477991e-07,2.98467231481,0.067,0.004,0.000969224842238031,23,Gm13707
2.09708591257866e-07,4.02642950940949,0.033,0.001,0.00105735071712216,23,Gm39473
2.09799652312121e-07,2.62118782162745,0.1,0.009,0.00105780984695771,23,Gm49654
2.10345544408787e-07,3.90518383407712,0.033,0.001,0.0010605622349091,23,Gm16321
2.30675384517378e-07,1.82660887436431,0.1,0.009,0.00116306528873662,23,1700001L05Rik
2.70512234713214e-07,2.31710096895901,0.1,0.009,0.00136392268742402,23,2510046G10Rik
2.78174921754421e-07,2.85298870625498,0.067,0.004,0.00140255795548579,23,Gm18280
3.25478880241309e-07,3.00447552136093,0.067,0.004,0.00164106451417668,23,Gm41541
3.32235635810677e-07,3.09125503858947,0.067,0.004,0.00167513207575744,23,Gm31282
3.35027034039655e-07,3.05675159151145,0.067,0.004,0.00168920630562794,23,Gm16283
3.41525943984234e-07,1.5889219602475,0.467,0.137,0.00172197380956851,23,8430429K09Rik
3.50893629252947e-07,3.27465817264832,0.1,0.009,0.00176920567869336,23,Gm31728
3.60543976828522e-07,2.04597010911713,0.2,0.032,0.00181786273116941,23,Gm9725
3.87707103624967e-07,3.18916201904801,0.133,0.016,0.00195481921647708,23,Nlrp5-ps
3.93932308497469e-07,4.9296391861922,0.033,0.001,0.00198620669944424,23,Gm44421
3.95077423056279e-07,4.49050105439927,0.033,0.001,0.00199198036704976,23,Gm11646
3.98532071689039e-07,4.01003988514333,0.033,0.001,0.00200939870545613,23,Gm39075
4.00851345087456e-07,4.30438721606311,0.033,0.001,0.00202109248193095,23,Gm14123
4.03183639408632e-07,3.37660708687291,0.033,0.001,0.00203285190989832,23,Gm12500
4.03183639408632e-07,4.14792181528611,0.033,0.001,0.00203285190989832,23,Gm31019
4.06706648871514e-07,3.16524482672889,0.033,0.001,0.00205061492361018,23,Gm26630
4.13410947342128e-07,2.3463738022975,0.067,0.004,0.00208441799649901,23,Gm15728
4.62358681317558e-07,3.27007810959491,0.067,0.004,0.00233121247120313,23,Gm41361
5.59213189360371e-07,2.59389083967026,0.067,0.005,0.00281955290075499,23,Gm30551
6.33274044917256e-07,1.77578814728485,0.5,0.166,0.00319296773447281,23,4732440D04Rik
7.10576077198154e-07,5.1141100478709,0.033,0.001,0.00358272458123309,23,9130221F21Rik
7.12555867195683e-07,4.71107757682744,0.033,0.001,0.00359270668240064,23,Gm15743
7.14540971287453e-07,4.97459564975419,0.033,0.001,0.00360271557723134,23,Snord13
7.18527176515688e-07,4.30513025386538,0.033,0.001,0.0036228140239921,23,Gm15912
7.32648311024341e-07,3.90945301732654,0.033,0.001,0.00369401278418473,23,Gm10097
7.36731781568116e-07,3.67866244490417,0.033,0.001,0.00371460164266644,23,Kank4os
7.36731783721609e-07,2.83865612183791,0.033,0.001,0.00371460165352435,23,D430036J16Rik
7.83851906770962e-07,2.98470027083978,0.067,0.005,0.00395218131393919,23,Mir155hg
8.0434075111975e-07,2.50047958977125,0.067,0.005,0.00405548606714578,23,1700036A12Rik
9.73886452167547e-07,1.6319992437131,0.867,0.506,0.00491033549182877,23,Gm48099
1.02740629011642e-06,1.70981760178307,0.167,0.025,0.005180182514767,23,Snhg9
1.05369568793681e-06,2.15984036369903,0.133,0.017,0.00531273365857739,23,Gm4419
1.0814183759299e-06,3.01215892033184,0.067,0.005,0.00545251145143854,23,Gm29570
1.11610478648122e-06,2.53258906114877,0.133,0.017,0.0056274003334383,23,9430065F17Rik
1.15301040616552e-06,2.03337427092786,0.167,0.025,0.00581347846788653,23,1110046J04Rik
1.23016841337877e-06,5.00488705418839,0.033,0.001,0.00620250914025576,23,Gm13716
1.25672813331466e-06,3.86902272587538,0.033,0.001,0.0063364232481725,23,Gm4524
1.26008662898036e-06,3.37105769375222,0.033,0.001,0.00635335678331896,23,4930455G09Rik
1.26008662898036e-06,3.97323573923339,0.033,0.001,0.00635335678331896,23,Gm49860
1.28847416526033e-06,2.59764349081503,0.067,0.005,0.00649648674124256,23,Gm36199
1.32605679992506e-06,3.89042982814225,0.067,0.005,0.00668597838522215,23,4930533K18Rik
1.39192077542443e-06,1.99076210165785,0.1,0.01,0.00701806454968998,23,Gm15880
1.41454306171421e-06,3.16919327402675,0.067,0.005,0.00713212611716307,23,Gm36287
1.45958861647281e-06,2.31163207791162,0.167,0.026,0.00735924580425591,23,B230303O12Rik
1.93688209163352e-06,2.09287755181724,0.433,0.147,0.00976575950601622,23,Gm13830
2.03205318070829e-06,2.95672832278613,0.1,0.011,0.0102456121371312,23,Gm49130
2.04313478244162e-06,4.98196476199886,0.033,0.001,0.0103014855730706,23,Sox6os
2.05289243668916e-06,1.84094258824761,0.167,0.026,0.0103506836657868,23,Gm16150
2.06422911804866e-06,4.50765888253037,0.033,0.001,0.0104078432132014,23,Gm36738
2.09626332267766e-06,4.00369980976272,0.033,0.001,0.0105693596729408,23,9130230N09Rik
2.10164856158651e-06,4.0148183897456,0.033,0.001,0.0105965120475192,23,1700112J05Rik
